Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF48,OUT010,1044.6721737439573
FDQ47,OUT046,736.5787763936875
DRN36,OUT049,1659.8925744099924
NCY06,OUT035,2150.9004104226965
FDE52,OUT035,1636.564384909456
NCB54,OUT045,1978.6440875385056
NCF31,OUT035,2524.104866851887
FDJ08,OUT027,4460.333134428249
NCC07,OUT017,1796.2532893153937
NCD19,OUT027,2416.9094157616696
FDL46,OUT049,1997.9369633686529
FDM20,OUT045,3796.7112525883945
NCI06,OUT010,910.4135881138727
DRM11,OUT035,4198.369142077483
NCH07,OUT018,2193.7584207049454
FDS23,OUT013,2156.1743318943454
FDO49,OUT018,757.1964884928042
FDS35,OUT049,1241.6402459141402
DRK39,OUT045,1370.849788762075
DRI39,OUT049,1124.436220058507
FDV04,OUT017,2610.0215960479113
NCN14,OUT035,2943.6991248082877
FDH08,OUT013,3690.013425985834
FDS20,OUT046,2910.5827190972373
FDV40,OUT049,1359.7324887966656
FDZ48,OUT010,-110.24374472458135
FDS24,OUT027,2947.9991909312525
FDK44,OUT049,2833.018870858699
FDS48,OUT045,2350.3006079020183
FDK26,OUT010,1102.585577872853
FDD23,OUT045,2962.807306686689
NCH54,OUT017,2616.8963113535083
NCP14,OUT010,-198.41520867510235
FDM60,OUT010,-1111.9282092319345
FDV24,OUT017,2517.209041530833
FDH08,OUT018,3333.427309584835
FDS12,OUT027,3503.4517484909443
FDR39,OUT027,4326.389816501629
FDP12,OUT027,2221.377032254727
DRF60,OUT027,5117.932096221068
FDC09,OUT035,1864.7985203629548
FDF50,OUT018,2853.281450068039
FDG28,OUT035,3934.635195103507
NCE19,OUT017,1047.226692619807
NCM53,OUT010,-168.92644959063819
NCN18,OUT049,1853.3952287862362
FDF32,OUT035,3251.556929471389
FDF11,OUT013,3829.5496109940873
DRI59,OUT049,3661.3937260171233
NCG54,OUT035,2761.713201911518
FDM44,OUT046,1695.2606542546052
FDT57,OUT018,3402.4520721394247
FDV24,OUT046,2412.273942826003
FDI50,OUT019,1727.3714782095112
FDS09,OUT035,1074.786314546893
NCC31,OUT027,3913.925217596419
FDQ07,OUT019,1574.4563918143278
FDC22,OUT017,3127.337081800154
FDZ56,OUT046,2697.2779082403545
FDZ40,OUT019,-914.2955826869992
FDS46,OUT027,3410.8941517640656
DRD24,OUT045,2167.667490316904
FDV45,OUT017,3064.885660243607
FDL26,OUT045,2416.251165064428
FDA56,OUT018,1762.0814930766628
FDN27,OUT046,1936.077101026305
FDM20,OUT049,3921.801050438476
FDO16,OUT017,1509.478451600501
FDL03,OUT035,3248.187806156844
FDE58,OUT046,1885.2706781905667
FDI02,OUT027,3319.400441197447
NCC55,OUT019,-1171.8707675221217
FDR03,OUT018,3019.2247401254185
FDB14,OUT017,1649.286914260075
FDR45,OUT013,3801.6833086933993
NCN07,OUT017,2162.7067954846516
FDM51,OUT019,-120.13045336813502
FDT52,OUT027,5296.309664240596
FDL26,OUT046,2445.7408248595266
NCZ42,OUT046,3690.271370686769
DRI47,OUT019,506.143495546366
FDW40,OUT013,2306.2935460502717
FDN34,OUT046,2697.341089405854
FDS01,OUT035,2959.125577547376
NCG55,OUT045,1795.7284178423852
FDC11,OUT035,1555.7764516765897
FDX35,OUT018,3318.455120621865
NCB06,OUT046,2497.2921403502683
FDR09,OUT019,2122.161530488853
FDC53,OUT017,1713.409229444511
FDY45,OUT013,3999.582313271106
FDA22,OUT010,781.1679815304788
FDE02,OUT035,1698.4045877302535
FDW21,OUT045,1666.390539370303
FDV34,OUT046,1299.717968434038
FDS59,OUT049,1927.4995268671473
NCW17,OUT017,2136.2128625530395
NCK54,OUT046,1874.425127507593
FDG17,OUT019,1948.3108973383346
FDG35,OUT017,2872.2002429183876
FDD08,OUT010,-1138.205965561183
NCO07,OUT017,3396.932674340742
FDJ10,OUT010,396.2291270213427
FDW36,OUT017,1817.487971524842
FDW21,OUT010,-177.0173647049221
FDY19,OUT017,2026.7187588954066
DRE03,OUT013,928.3159253787676
NCC55,OUT049,783.8973276778302
FDH52,OUT010,-766.1360164098188
FDO09,OUT017,4199.793521974956
FDU43,OUT045,3699.755804801317
FDX09,OUT010,864.2567966849304
FDH40,OUT019,-469.3751519385205
FDW58,OUT017,1809.4790697040041
FDC47,OUT017,3610.457897454111
NCR41,OUT035,1661.4836012632616
DRG49,OUT035,3892.5682796008896
FDC52,OUT027,3920.3134445012424
FDY13,OUT046,1288.5193248392459
FDY35,OUT013,924.9826237603694
FDI35,OUT017,2978.48100243516
NCU18,OUT049,2309.026819328681
FDY33,OUT018,2256.1864246771015
FDC15,OUT027,3901.4313449043334
FDU01,OUT049,3058.136020201197
NCU42,OUT046,2661.5242315747387
NCV29,OUT018,2515.1432402494543
NCY30,OUT017,2934.9340574053826
FDQ46,OUT049,1915.0411755512587
FDG58,OUT027,3940.6637797734734
FDK33,OUT017,3430.2950671878243
NCD07,OUT045,1799.200095574921
NCX29,OUT027,3746.834304437047
NCT42,OUT013,2404.729466219018
DRN59,OUT035,1013.4451761652246
FDI44,OUT035,1461.487882599684
FDA45,OUT049,2850.2648348346106
FDP31,OUT045,1088.4758301463962
FDY01,OUT046,1883.6253499220697
FDT09,OUT018,1898.938247029258
DRH03,OUT027,3058.5876951955647
FDA36,OUT018,2699.016025728997
NCF31,OUT017,2514.6701612001443
FDG14,OUT049,2551.098897617474
FDG28,OUT027,5306.749247171771
FDU14,OUT049,3938.981075673516
FDY47,OUT019,298.2399120279656
FDI56,OUT049,1615.2414143365527
DRD01,OUT013,845.5081243075787
FDM22,OUT046,1003.6838676139316
FDH33,OUT013,818.3271744607191
DRZ24,OUT013,1940.0386521762634
NCQ38,OUT046,1702.757242569783
FDO16,OUT027,2896.966633933513
FDU07,OUT027,3873.6866992838
NCB07,OUT013,3043.905033558503
FDU48,OUT045,2060.882921788304
NCM43,OUT045,2542.3954798265904
FDR31,OUT010,473.765237082406
DRK49,OUT018,470.9156092124677
NCI30,OUT010,1840.7153772886059
DRD60,OUT017,2919.261175299727
NCG19,OUT046,3576.9116169167555
FDH12,OUT035,1846.7938823728289
FDM32,OUT035,1661.532213130593
FDM27,OUT035,2636.9280306479636
NCU53,OUT027,4090.1290186766623
NCQ18,OUT046,1565.782813864139
FDS10,OUT013,2862.989604711067
FDB33,OUT027,3993.447081378455
FDI12,OUT013,1520.2597011198734
NCW42,OUT013,3450.512949362784
NCC06,OUT018,1758.4549991660147
FDW02,OUT017,2164.2027551461424
NCD43,OUT017,1796.703324828723
FDM57,OUT018,1147.9161922423532
FDA58,OUT017,3775.2351474397774
FDK56,OUT046,2915.963703326555
FDP52,OUT045,3539.5691376220975
FDW20,OUT018,1744.6902223427528
FDS52,OUT049,1753.121508780505
NCT29,OUT018,1642.4255376680724
NCL54,OUT013,2793.363980588038
FDC05,OUT045,3055.5051545195984
FDF34,OUT035,3256.3179354961044
FDP03,OUT027,3560.529322184924
FDD32,OUT010,-458.3176011756068
FDZ10,OUT045,1990.9250882424717
FDZ40,OUT035,1088.4544457263278
FDD51,OUT018,502.64116168139196
NCY30,OUT019,907.467043119007
FDP58,OUT017,3477.6527556721226
FDV49,OUT017,4215.7000344119115
FDY24,OUT019,-910.1091060088139
NCO55,OUT017,1818.4689688212886
FDR13,OUT017,2051.756964171417
FDS51,OUT017,1226.0944814272225
FDP26,OUT045,1626.5602054847202
NCB54,OUT027,3537.678432202742
FDF32,OUT017,3200.5462515285963
FDN31,OUT018,2719.164657638618
DRM48,OUT017,743.4971870843503
FDN20,OUT049,2777.1263955208415
DRL01,OUT046,3393.2408443307404
FDV56,OUT049,1900.9039481058717
DRH13,OUT027,3218.9509310038006
FDA03,OUT017,2423.570553252532
FDF47,OUT027,4941.907159531733
FDX32,OUT046,2368.1764860243916
FDX57,OUT049,1704.9492853756137
NCA30,OUT045,2865.3500583025557
FDO49,OUT013,1082.6006256755154
FDL04,OUT019,-197.82390950166473
DRM48,OUT035,782.6290158011288
FDR16,OUT013,3383.8849480664826
NCC19,OUT018,2719.535878911537
NCE42,OUT045,3563.435296490169
FDY24,OUT017,1105.479059051547
FDH19,OUT049,2883.6063306983892
FDJ46,OUT013,2794.704518409166
FDN45,OUT010,1561.8480475297195
FDY08,OUT035,2385.1657178404257
FDZ37,OUT035,1634.955546817872
NCT30,OUT045,775.1613773977379
DRY23,OUT018,298.69065461295986
NCZ30,OUT018,1684.3163353682794
FDC44,OUT018,1553.7143801882987
FDB45,OUT035,1852.2800372584077
FDY04,OUT013,2646.2979481138696
FDM27,OUT046,2553.7402055096786
FDZ43,OUT017,3902.6152992052967
FDT39,OUT019,617.0147307263367
NCC06,OUT019,124.6266519331607
FDL15,OUT027,3938.8788503763876
FDL57,OUT017,4107.162503629052
FDU08,OUT046,1662.5875865697717
FDK40,OUT017,4195.868655967533
FDQ12,OUT010,1675.0465438160568
FDS48,OUT017,2515.9073456202354
FDP09,OUT045,3246.1514800637597
FDW21,OUT049,1782.5712003008732
FDY25,OUT035,2994.964670484835
DRE13,OUT017,1523.179329153783
FDV43,OUT019,-1072.6652237842316
FDD22,OUT045,1759.55085146275
FDM46,OUT019,-361.59435388211
NCO30,OUT010,968.4793242554822
FDM25,OUT046,2867.995945059854
NCN41,OUT049,2040.800999422811
FDU24,OUT045,1516.3871734489194
FDZ50,OUT046,2887.839137147249
FDP45,OUT013,3976.4831479382206
NCM54,OUT045,1934.5718067191094
FDW10,OUT019,861.3380542131604
FDP20,OUT017,2172.4869382145953
FDK32,OUT046,2448.813118526955
FDN52,OUT049,1555.677335068267
FDM58,OUT045,1768.4810315096063
FDZ46,OUT027,3287.0247713107415
NCA18,OUT018,1600.1320028138723
FDD35,OUT046,1993.8893956593888
NCK31,OUT035,1007.4822869977074
FDI40,OUT027,3124.6088846188
FDT50,OUT019,-259.4829950574888
NCT06,OUT046,2565.775707573124
FDT31,OUT035,3093.5405590661912
FDT45,OUT049,1030.613774682945
FDT13,OUT045,2905.2155809906503
FDO50,OUT045,1455.8488007181415
NCU18,OUT010,310.83199433833875
NCR54,OUT049,3093.059041041992
NCO18,OUT018,2509.6576190636965
FDU09,OUT045,981.0178265144582
FDT13,OUT018,2693.517069341116
FDE09,OUT046,1867.4698036891252
NCK53,OUT019,-231.67396877691704
FDG45,OUT049,3427.9897039363846
DRH15,OUT035,968.3965416353932
FDO21,OUT019,1656.8657474685142
FDD14,OUT027,4324.9413662637435
FDC09,OUT046,1740.0347229336194
FDH45,OUT027,2307.176159671245
FDV32,OUT046,1149.3875016450297
FDG12,OUT035,2118.03535459671
FDS32,OUT013,2342.348185359963
NCL55,OUT018,3594.537034811394
DRE01,OUT035,3840.765623858926
DRE15,OUT049,1426.6315487392465
NCL42,OUT045,3731.5506228043128
FDP31,OUT013,1168.0297641547809
FDN33,OUT018,1305.4165002175596
FDZ59,OUT046,2640.928699734196
FDE45,OUT010,936.7521497616406
FDJ07,OUT013,2031.7081820555052
FDQ45,OUT018,2679.22686210017
FDM33,OUT027,4869.811464612092
FDO15,OUT010,-543.9334214406815
FDM46,OUT013,1563.4864390086636
FDR03,OUT045,3235.3778202347085
FDY49,OUT018,2406.664019040257
FDQ60,OUT045,1906.627355005495
FDW10,OUT049,2839.3789917118893
FDO51,OUT049,996.5613203835375
FDJ40,OUT018,1524.0808508728883
FDS20,OUT018,2629.303431514805
FDU45,OUT013,1910.3886545590015
FDV02,OUT035,2769.2473505349876
FDN09,OUT046,3759.3568718410697
NCM55,OUT027,4371.187854078875
FDN23,OUT018,2105.683191312599
FDY31,OUT010,457.61868386799006
FDW03,OUT010,-65.75410035171285
FDD14,OUT046,2839.9423659921595
FDV23,OUT017,2146.256473228939
DRI03,OUT045,2764.4957359921177
FDN13,OUT035,1812.9425968927703
FDF45,OUT027,2573.876764963335
FDU46,OUT035,1631.1353715878624
FDB57,OUT049,3599.081193701586
FDV12,OUT049,1754.174742432454
FDQ58,OUT013,2480.979031918252
NCA18,OUT017,1955.1644098828472
FDH52,OUT049,1188.9979801362213
FDM24,OUT018,2163.3947254120544
NCP43,OUT027,4295.024709234067
NCO18,OUT019,877.314127984095
FDM32,OUT017,1632.7943774865769
NCL07,OUT017,807.394740202549
FDK03,OUT013,3976.3464242275154
FDP59,OUT017,1819.5334293419899
FDQ24,OUT049,3966.380789432305
FDQ16,OUT018,1493.259112351505
FDU44,OUT013,2651.0743609938304
FDH28,OUT010,-1173.1515094186689
FDV28,OUT019,-1212.0364561785454
FDM22,OUT045,937.0728039875378
FDR56,OUT046,3103.6850646277435
FDV39,OUT049,3227.412453364069
FDU37,OUT019,-485.47176157076706
FDQ11,OUT010,2140.451700626744
FDX02,OUT045,3399.1716928562373
NCS42,OUT018,1235.0915010086446
FDY57,OUT027,3033.3228351058665
FDB21,OUT049,3848.356883063491
FDE28,OUT017,3674.2928504328825
FDQ55,OUT017,2008.725871549137
FDA48,OUT049,3548.3715333109144
FDZ19,OUT045,2722.7816407120195
NCC43,OUT045,3820.8225623344815
NCV18,OUT046,1339.082067221629
NCA42,OUT018,2237.7806710341815
FDY45,OUT046,3962.881744437086
NCC30,OUT045,2727.3508649086525
FDM57,OUT013,1505.987164796604
FDL09,OUT010,727.1152531265993
FDB09,OUT027,3498.6199010236173
FDT44,OUT035,2050.7443619525866
NCT06,OUT027,4031.471577852434
FDX26,OUT049,2928.582098532399
FDK32,OUT013,2531.5442281117807
DRA12,OUT046,2256.0328387588547
FDO46,OUT010,1100.1644411197876
FDE52,OUT013,1521.773745555608
NCH42,OUT045,3509.0695914453577
FDV08,OUT035,952.47077205136
FDB47,OUT018,3021.796316830056
FDC28,OUT010,-98.5231961384095
FDD22,OUT046,1841.0104766216618
FDS07,OUT027,3356.3926311285663
DRI13,OUT045,3301.8519346789362
FDG32,OUT018,3170.726936719088
FDU14,OUT017,3952.770604783119
FDD28,OUT019,-849.8344955802733
NCP41,OUT017,1867.865571384695
FDS08,OUT049,2887.0786186516702
FDX47,OUT045,2524.7803459167244
FDC53,OUT019,-213.08756642074195
FDQ19,OUT035,3942.5005834057306
FDL14,OUT045,2467.4627436485184
FDM33,OUT019,1551.371917954072
FDA51,OUT045,1779.5570429314464
FDZ27,OUT018,614.1637657537088
FDT04,OUT046,733.8708628817394
DRC13,OUT049,1916.25876858098
FDR16,OUT027,4839.607660270305
FDQ03,OUT027,5191.842945921644
FDE38,OUT035,2805.853726524277
DRH23,OUT027,2490.952154653444
FDT11,OUT019,1153.4280288856917
FDD09,OUT035,2983.754909759289
FDR40,OUT045,1365.1221675413005
FDX07,OUT017,3035.7432172089343
FDR07,OUT035,1719.5531946399947
FDA51,OUT017,1949.618349109419
FDT59,OUT019,1741.269717294384
FDF20,OUT017,3188.1920674164107
FDR13,OUT045,1869.8168087674308
FDY26,OUT049,3370.492254018134
FDW04,OUT017,2217.627681328381
FDK52,OUT017,3597.9164426122798
FDN60,OUT049,2572.9286718768
FDM09,OUT019,843.9824890806306
FDP46,OUT049,1542.5711934045169
FDB50,OUT019,-557.2913740605406
NCQ29,OUT049,4053.9259650628633
FDP16,OUT027,5255.41568186465
FDX33,OUT018,2304.325655503659
FDP07,OUT010,1164.7017724722023
FDN22,OUT046,3882.2524470496955
FDF39,OUT049,4151.176933694463
FDS21,OUT017,1187.5681790539063
NCM42,OUT013,1792.1913524996141
FDK50,OUT019,743.8462911136937
DRF13,OUT027,3791.2767340796
FDH35,OUT018,2324.6657530491975
FDP60,OUT018,1364.2734991718721
DRJ49,OUT027,3559.371115449142
NCT42,OUT019,476.67896102174086
FDE38,OUT049,2770.7506425369165
FDI04,OUT049,3209.2328898985775
NCH54,OUT045,2408.228745190989
FDT56,OUT049,1150.5162565457852
DRD15,OUT018,3367.0088871765993
FDV58,OUT013,3051.5060426121645
FDP21,OUT049,3078.6573676868925
FDH05,OUT013,3672.6325810129956
FDR10,OUT027,4033.429654270222
NCP06,OUT045,2277.8970837843785
FDF33,OUT049,2085.3526936575736
DRK37,OUT013,2997.8438319338884
DRH49,OUT045,1319.128298589047
FDT58,OUT013,2698.240304201549
FDD41,OUT018,1462.9984570901004
FDP40,OUT018,1571.5507439568573
FDM51,OUT027,3219.097079435411
FDO45,OUT010,-422.26519910902357
FDW33,OUT010,-162.88125506751203
FDY24,OUT045,938.3874651800784
FDB10,OUT010,1790.5772535794933
FDM40,OUT035,2350.369962388114
NCI06,OUT017,2917.943373754063
FDW12,OUT019,467.4423125490864
FDX48,OUT027,3961.408076551504
NCW05,OUT027,3153.1150406886577
FDX27,OUT017,1648.2929952830152
DRM37,OUT045,2998.9801938697415
FDA38,OUT045,3698.7548081111413
FDR36,OUT046,784.2400167016051
FDZ45,OUT046,3102.8163725976424
FDG05,OUT017,2629.7405822374158
FDK28,OUT013,4052.8405808586476
FDV47,OUT045,1399.3723448934227
FDN21,OUT045,2470.6179894539678
FDP20,OUT027,3531.7628536358234
FDI35,OUT045,2823.268257789706
DRY23,OUT013,641.9130656346924
FDA56,OUT017,2130.4776055249035
FDB09,OUT013,2054.776038045809
NCO26,OUT027,3345.9483042452425
FDQ49,OUT018,2328.182708626934
FDI52,OUT027,3411.708562232456
FDZ44,OUT027,3414.63212217672
FDZ09,OUT018,2304.383849962539
FDY03,OUT049,1977.3497001489836
NCG42,OUT017,2146.224183206898
DRI13,OUT027,4843.068005504152
FDQ32,OUT013,2121.6176123048126
FDW16,OUT035,1645.7828409180083
FDU27,OUT046,874.9575926172078
FDR28,OUT010,703.1305423218171
FDQ49,OUT010,723.2007269597761
FDS37,OUT046,1915.6970896348953
FDW26,OUT018,3157.328954340147
FDX12,OUT018,3502.722067818034
NCP06,OUT013,2401.9967023903178
FDW45,OUT010,410.2918483901176
NCN30,OUT049,1622.3868888457034
FDN24,OUT049,1024.515761306066
NCL41,OUT027,2100.3719067681122
FDR02,OUT019,-110.2663069158782
FDD09,OUT010,978.669267693371
FDS33,OUT010,-431.3007391524379
FDU22,OUT045,1872.2414258667577
FDI53,OUT013,2627.6137431998905
DRH01,OUT049,2804.368247055801
FDX32,OUT013,2369.240507180368
NCP30,OUT018,435.14609129233395
FDB60,OUT045,3038.544707714911
FDB14,OUT049,1648.861090529738
NCP02,OUT035,1126.2819004965504
FDJ10,OUT017,2369.6072211367414
FDG34,OUT046,1838.1245027712698
NCB18,OUT017,1519.789704518877
FDM16,OUT049,1388.5331903640938
FDW25,OUT018,1174.802156126228
FDB35,OUT010,-341.95211059224243
DRN11,OUT013,2375.8045674913233
FDF41,OUT019,1934.496938004216
FDH16,OUT045,1411.0044472144973
NCQ50,OUT018,3003.6703326992183
DRH23,OUT018,749.9164214047086
DRJ37,OUT013,2439.8021336264296
DRJ24,OUT027,4326.803001011262
FDY16,OUT035,3000.855935089456
FDQ27,OUT045,1756.1443518962535
FDZ33,OUT045,2303.7281572368515
FDF29,OUT045,2080.8498877343836
FDA08,OUT049,2729.3428655264956
FDG31,OUT046,1169.0903537307545
FDE34,OUT019,998.955005707661
NCR30,OUT027,2668.240870039005
FDV33,OUT035,4162.7304217477695
DRZ24,OUT018,1644.3316380585884
NCL54,OUT035,2819.063250746778
FDR12,OUT049,2860.7396493006136
NCC54,OUT046,3701.034468081011
DRN59,OUT013,941.7153652556788
FDX50,OUT019,-122.52288590916032
FDV31,OUT027,4296.005591779305
NCA29,OUT027,4176.2656873691485
FDW60,OUT049,2941.3201218052545
FDX08,OUT017,3003.830862378173
DRD49,OUT013,3667.469805878144
FDD33,OUT046,3599.463482625154
FDW35,OUT013,886.2806480870165
FDJ36,OUT017,1801.578761395136
FDV51,OUT035,2789.397717369592
FDW36,OUT046,1749.6742766513066
FDH35,OUT046,2613.369321397889
NCS30,OUT027,3545.9919914743346
FDN49,OUT017,926.0205601749744
FDL08,OUT018,3573.103628069561
FDI09,OUT013,4002.2596906686445
FDP19,OUT018,1801.5244859162372
FDU21,OUT010,-1224.162428634496
NCP41,OUT045,1684.4405598274564
FDY10,OUT013,1874.8156079447072
FDP12,OUT018,475.8867305462363
NCN26,OUT049,1951.163249950434
FDK44,OUT013,2796.3921439365135
FDC28,OUT049,1869.9745057868968
FDJ41,OUT027,5552.4156584729735
NCT29,OUT035,2091.5294511241427
NCH42,OUT019,1659.0881641032133
FDU60,OUT018,2389.5129847404123
FDS02,OUT045,2962.3179666780393
FDC51,OUT046,2013.847040855692
FDU03,OUT013,2965.3653721493474
FDX39,OUT045,3316.0714266553973
NCY05,OUT010,-1220.1602207414853
NCL06,OUT027,5447.903391872667
FDD32,OUT035,1517.0709178252755
NCN41,OUT045,1896.4080715804564
NCX53,OUT049,2322.6638419398105
FDU57,OUT019,537.5010097346485
FDQ23,OUT046,1755.9358189520678
FDQ52,OUT045,3764.4767369182605
FDC14,OUT045,745.7982696110804
FDY09,OUT035,2910.959728064486
FDQ28,OUT045,2442.988230209397
FDV25,OUT046,3472.9099750512446
FDJ07,OUT035,2070.7711575935114
DRB25,OUT049,1789.1633838624998
FDK52,OUT019,1597.1768390844366
FDY52,OUT027,2587.148592887058
FDB28,OUT046,3078.7932157754854
FDT36,OUT035,810.2980276445111
FDV25,OUT017,3592.693635288593
NCN07,OUT027,3538.31612859165
FDC57,OUT017,3167.9399698529865
FDQ03,OUT018,3456.746637285916
FDU23,OUT017,2784.083982147726
NCX41,OUT035,3413.836135151932
NCD06,OUT035,928.3835317022995
FDW08,OUT045,1691.9210672499548
NCU29,OUT017,2412.757978489773
NCE06,OUT013,2570.9602842381464
FDV52,OUT010,-10.581948434259175
FDB02,OUT017,2943.969326743235
NCR18,OUT045,713.3761032443265
FDK16,OUT049,1630.142668962488
NCQ29,OUT010,2063.1554208387797
FDZ01,OUT019,-113.6016124237724
FDW27,OUT035,2668.120859603614
FDD17,OUT018,3428.445686456803
FDW39,OUT013,2920.3745108406792
DRH59,OUT045,1243.734136115355
FDS52,OUT013,1734.313055697341
FDU40,OUT027,4505.71223757539
NCF54,OUT013,2744.972684917641
FDH46,OUT045,1681.618241876959
NCP14,OUT049,1747.8096509514269
FDH50,OUT049,3009.940504374746
DRF15,OUT010,557.3412937114852
FDV27,OUT027,3011.4896676972635
NCJ06,OUT049,1988.467620697528
FDN02,OUT018,2939.541814187
FDQ51,OUT049,1002.9531782893536
FDQ07,OUT017,3607.8628307137105
FDS45,OUT049,1866.1470285320886
NCJ06,OUT045,1860.408110540943
FDD36,OUT035,2040.0000370396735
FDY25,OUT045,2840.7112132604007
FDU52,OUT046,2457.5800632151313
DRK47,OUT017,3697.140730968694
NCL30,OUT017,2125.3259577345407
FDN22,OUT035,4017.410237551793
NCF30,OUT027,3438.196461570617
